,Job Id,Title,Location,Company,Salary,Job Post Link,Job Description
651,p_4643b7860f6fc593,Senior Data Analyst,"Nashville, TN",MP&F Strategic Communications,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=4643b7860f6fc593&fccid=d3aada272601fa37&vjs=3,"MP&F is looking for a senior data analyst with 5+ years’ experience to apply data-driven approaches to strategic communications initiatives and marketing campaigns. The senior data analyst will use analytics sourced from advertising, marketing, earned media, owned media and communications tools to derive insights that will help client teams optimize campaigns, measure performance and improve outcomes. The senior data analyst helps grow MP&F’s marketing and advertising business by working on business development efforts and interfacing directly with clients and prospects. The senior data analyst helps support junior data analysts and other marketing and analytics staffers.

We are looking for experienced data/analytics professionals who:

can tell the insightful data story and help develop strategy while using a curious, methodical and proactive mind.
like to use substantiated data to both identify and solve problems, rather than trust your gut alone.
have experience explaining statistical concepts to communications and creative clients.
can manage people and work in teams.

Read a more detailed job description."
652,p_3358db036ac9d693,Data Science Intern - Remote,"San Francisco, CA",Interview Query,"$145,000 - $225,000 a year",https://www.indeed.com/company/Interview-Query/jobs/Data-Science-Intern-3358db036ac9d693?fccid=ca73a43f955c8f4f&vjs=3,"Interview Query is a rapidly growing data science startup based out of San Francisco. Our mission is to provide the best content and preparation guide for all aspiring data scientists looking for jobs in this huge growing data market. Interview Query's data science interview prep newsletter and course is the best prep guide to preparing for data science and analytics candidates looking for jobs.To help fuel our next phase of growth, we are seeking a high-energy and ambitious Data Science Intern. We are looking for candidates in or out of college seeking to learn and collaborate with the founders to grow the business from the ground up. As a key hire in data science and marketing, this person's responsibility will be to work on high-value projects related to growth, product, and content marketing, specifically within the field of data science.You will have the opportunity to work directly with the founders towards learning how to build a business, grow it with marketing, and write to a target technical demographic. You will have a large scope of responsibility with the ability to see the results of your work reflected immediately. This is a great experience for anyone interested in entrepreneurship.Some example projects you might work on: Collaborating on creating solutions for complex data science topics and ideas.Marketing data science concepts in an easy to understand manner.Scraping the internet and applying natural language processing to textBuilding classifiers to appropriately bucket content into different groupsPreferred Requirements: Excellent copywriting, content writing, and editing skillsExperience in Leetcode, InterviewCake, Hackerrank, or something similarExperience in Python, Pandas, and/or SQLGeneral interest in data science, entrepreneurship, and techData science bootcamp/Masters/new graduate looking for interim workBasic Skills: High school degree or current college studentHunger to learn and drive our team forwardProven time management abilitiesAbility to be-self sufficient and execute quickly when given autonomyWell-rounded individual with a variety of interestsThoughtful and curious individual that can think about a problem holisticallyDetails: Ability to be part-timeFlexible work scheduleRemote onlyJob Types: Full-time, Part-time, InternshipPay: $50.00 - $100.00 per monthSchedule:Monday to FridayLanguage:Fluent English (Required)Application Question:Write a short paragraph on how you would build a classifier to determine if a job posting was related to data science or not? Bonus: how would you rank the jobs by relevancy?Work Location:Fully RemoteMultiple locationsOne locationHours per week:10-1920-29Typical start time:9AMTypical end time:5PMInternship Compensation:PayCollege CreditCompany's website:http://interviewquery.com/Work Remotely:Yes"
653,p_f1936fb43dc8137f,"Data Scientist, Autonomy Systems","Mountain View, CA 94043",Nuro,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=f1936fb43dc8137f&fccid=54ce3d70172499ca&vjs=3,"Who We Are

Nuro is a robotics start-up whose mission is to accelerate the benefits of robotics for everyday life. We have an elite team of entrepreneurs and engineers, designers, and scientists. We believe AI and robotics are at the cusp of transforming daily life and we are dedicated to building meaningful products with this technology. Join us and play a critical role in our mission.

About the Role

The Data Science team uses the data from our autonomous vehicles to drive strategic decision-making throughout the company. You will model the processes and related variances to measure the performance of an autonomous vehicle both on-road and in simulation. Additionally, you will build predictive models to foresee on road behavior and models for root cause attribution.

About the Work

Perform deep-dive analysis that informs how we manage and deploy our fleet of autonomous vehicles

Develop metrics to track our operational performance and inform company-wide decisions

Design and building the operational data model that will take Nuro from vehicle testing to operating a service

Own all stages of model development: problem definition, assessment of data quality, mathematical research, productionization, documentation, and ongoing customer support

Build models and design experiments that seek to undercover truth

Evangelize data-driven decision-making through the organization

About You

PhD preferred or MS in statistics, math, or any other quantitative area

2+ years of experience in statistical estimation, performing analyses that inform decision-making

Hands-on experience with standard statistical methods like linear and logistic regression, SVM, confidence intervals, significance testing

Academic/industry experience applying Bayesian methods, MCMC, Gibbs Sampling to real-world problems

Expertise in writing custom SQL and experience with database design

Strong knowledge of a scripting language (R or python) to move and analyze data

Sound statistical inference skills, with the ability to communicate uncertainty appropriately to engineering and business stakeholders

Experience designing metrics and building mechanisms to fuel business insights

Excellent communication skills

Nuro is an equal opportunity employer and expressly prohibits any form of workplace harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status."
654,p_c2a4d5112c36dbf3,Data Scientist,"Austin, TX 78701 (Downtown area)",Cloudflare,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=c2a4d5112c36dbf3&fccid=c57da989524f65e7&vjs=3,"About Us

At Cloudflare, we have our eyes set on an ambitious goal: to help build a better Internet. Today the company runs one of the world's largest networks that powers trillions of requests per month. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare have all web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was recognized by the World Economic Forum as a Technology Pioneer and named to Entrepreneur Magazine's Top Company Cultures list.

We realize people do not fit into neat boxes. We are looking for curious and empathetic individuals who are committed to developing themselves and learning new skills, and we are ready to help you do that. We cannot complete our mission without building a diverse and inclusive team. We hire the best people based on an evaluation of their potential and support them throughout their time at Cloudflare. Come join us!

About the department

Cloudflare is looking to build and grow our Business Intelligence team responsible for building large-scale enterprise data lake and EDW from different sources and enabling various product and business teams such as Marketing, Customer Support, Sales, Finance with key business dashboards/reporting, insights and recommendation models.

About the role

As part of this initiative, we are looking for a strong Data Scientist to join Cloudflare and help us drive predictive analytic insights and best practices at scale from the ground up. This is a high visibility role and success in this role comes from marrying a strong data & modeling background with acute product and business acumen to deliver highly strategic and compelling insights that accelerate our business growth and influence our product decisions within Cloudflare. This person will also play a crucial role in hiring and growing the data science team in Austin in a rapid manner.
What we look for: predictive modeling techniques, machine learning, model creation and deployment, storytelling and visualization, strong business & product acumen, cross-functional collaboration, creative problem solving, agile mindset

What you'll do
Partner and align with business leaders, stakeholders, product managers and internal teams to understand the business and product challenges and goals and address them using predictive analytics in a globally distributed environment.
Understand data landscape i.e tooling, tech stack, source systems etc. and work closely with the data engineering team to improve the data collection and quality.
Understand business/product strategy and high-level road map and align analysis efforts to enable them with data insights and help achieve their strategic goals.
Use your strong audience focused presentation and storytelling skills focused on key takeaways in a crisp and concise manner.
Define, implement, and train statistical, machine learning, and deep learning models.
Use software engineering best practices to publish model scores/insights/learnings at scale within the company.
Ability to define and spot macro and micro levels trends with statistical significance on a regular basis and understand key drivers driving those trends.
Active role in hiring, growing, and mentoring the data scientist team in Austin.

Examples of desirable skills, knowledge and experience

M.S or Ph.D in Computer Science, Statistics, Mathematics or other quantitative field.
5+ years of data scientist experience with proven industry experience in a large scale environment (petabyte scale, globally distributed teams).
2+ years experience with a fast-growing SaaS business based company is preferred.
Strong experience in scientific computing using Python, R, or Scala.
Experience with Spark, SQL, Tableau, Google Analytics, Hive and BigQuery (or any other Big data/Cloud equivalent) etc.
Experience working with and processing structured, unstructured, and semi-structured data.
Work closely with data engineering team to ensure robust data pipelines and model deployment.
Proven track record of applying data insights and machine learning in order to address business needs and drive revenue.
Strong communication and presentation skills catered to different audience within the company.
Capable of working closely with business, engineering, and product teams to ensure data initiatives are aligned with business needs.
Experience in hiring data scientists and establishing team best practices is preferred.

What Makes Cloudflare Special?

We're not just a highly ambitious, large-scale technology company. We're a highly ambitious, large-scale technology company with a soul. Fundamental to our mission to help build a better Internet is protecting the free and open Internet.

Project Galileo: We equip politically and artistically important organizations and journalists with powerful tools to defend themselves against attacks that would otherwise censor their work, technology already used by Cloudflare's enterprise customers-at no cost.

Athenian Project: We created Athenian Project to ensure that state and local governments have the highest level of protection and reliability for free, so that their constituents have access to election information and voter registration.

Path Forward Partnership: Since 2016, we have partnered with Path Forward, a nonprofit organization, to create 16-week positions for mid-career professionals who want to get back to the workplace after taking time off to care for a child, parent, or loved one.

1.1.1.1: We released 1.1.1.1 to help fix the foundation of the Internet by building a faster, more secure and privacy-centric public DNS resolver. This is available publicly for everyone to use - it is the first consumer-focused service Cloudflare has ever released. Here's the deal - we don't store client IP addresses never, ever. We will continue to abide by our privacy policy and ensure that no user data is sold to advertisers or used to target consumers.

Sound like something you'd like to be a part of? We'd love to hear from you!

Cloudflare is proud to be an equal opportunity employer. We are committed to providing equal employment opportunity for all people and place great value in both diversity and inclusiveness. All qualified applicants will be considered for employment without regard to their, or any other person's, perceived or actual race, color, religion, sex, gender, gender identity, gender expression, sexual orientation, national origin, ancestry, citizenship, age, physical or mental disability, medical condition, family care status, or any other basis protected by law. We are an AA/Veterans/Disabled Employer.

Cloudflare provides reasonable accommodations to qualified individuals with disabilities. Please tell us if you require a reasonable accommodation to apply for a job. Examples of reasonable accommodations include, but are not limited to, changing the application process, providing documents in an alternate format, using a sign language interpreter, or using specialized equipment. If you require a reasonable accommodation to apply for a job, please contact us via e-mail at hr@cloudflare.com or via mail at 101 Townsend St. San Francisco, CA 94107."
655,p_3f226dd1b1b03aa0,Data Scientist,"Chicago, IL 60654 (Near North area)",Care Advisors Inc,"$145,000 - $225,000 a year",https://www.indeed.com/company/Care-Advisors/jobs/Data-Scientist-3f226dd1b1b03aa0?fccid=e4927221202fe2af&vjs=3,"Role Type: Data ScientistReports To: Chief Technology OfficerAbout UsCareAdvisors is a technology company that helps patients get access to healthcare and social service benefits they need by automating the manual enrollment role taken on by hospitals.Many patients who receive care at hospitals are eligible for Medicaid and other social service benefits, but some have barriers to enroll or re-enroll in their benefits. Using a modern technology stack focused on automation, CareAdvisorswe remove those barriers so that patients can get access to the benefits they need, and lift the financial burden hospitals endure when providing care to patients.Our Customer Relationship Management tool empowers care navigators and social workers with a search and communication platform that is connected to a network of community resources and hospitals. We use the data gathered across our network to power our automated analytics engine. Join us in building out our platformCRM so we can connect people to the care they need.About the Role As a Data Scientist, you will research and develop predictive models for population health. You will work closely with business stakeholders to build robust data science models across all aspects of our business.ResponsibilitiesDeliver analytic insights in several business domains including population health, social determinants of health (SDoH), and health disparities in vulnerable populations.Drive the definition, design, implementation and validation of cutting-edge algorithms to analyze disparate data sources to achieve targeted outcomes by leveraging machine-learning approaches, predictive and statistical modeling concepts, clustering and classification techniques.Deliver insights and values from complex data structures to investigate opportunities in population health research.Deliver on data-driven research projects through hands-on consultative approach and team effort.Actively listen, integrate inputs from multiple sources and collaboratively translate healthcare or business inquiries into data and analysis requirements.Drive informed decision making and be comfortable with presenting findings to both technical and non-technical audiences.Continually find ways to improve how the team operates and delivers results that align with Care Advisors’ objectives.We are looking for a team member with the following backgroundCurrently based in the Chicagoland area (REQUIRED).Master’s Degree in Statistics, Mathematics, Computer Science, Informatics, Data Science or a related quantitative field.Familiarity with the data science lifecycle: posing a question, collecting data, exploring the data, developing models, making inferences, and communicating results.Ability to communicate data in a compelling way to a variety of audiences and work in a multidisciplinary environmentConduct statistical modeling and experimental design on a variety of healthcare datasets, including claims data and healthcare outcomes. Train and validate predictive and categorical algorithms from large datasets.Professional experience with a healthcare organization (provider, payer, social sector or government) preferred.Experience working in a startup or entrepreneurial environment preferred.Familiarity with public health, population health, and social determinants of health are preferred.At least 5 years of professional experience demonstrating a trajectory of growth in software engineering, data science, or data engineering.Advanced hands-on knowledge of programming languages R, SQL, and/or Python.Experience in advanced machine learning topics, including Natural Language Processing, Neural Networks, regression, Deep Learning, and unsupervised learning.Familiarity with relational databases, data visualization and database management tools.Able to provide access to high quality open source data science projects available in a public forum such as GitHub, data.gov or Kaggle.--------------At Care Advisors we value diversity and endeavor to treat everyone with respect, no matter their age, gender, race, ethnicity, or sexual, cultural or ideological preferences.Due to the unprecedented situation of COVID-19, Care Advisors has decided to protect our current and future employees by managing our business remotely. This is inclusive of interviewing, onboarding, and daily operations each role day-to-day. Please consider that our roles will not be remote long-term and we will return to an office environment setting once it is deemed we're safe to do so following the guidance of local health authorities’ and the Centers for Disease Control.Job Type: Full-timeBenefits:Dental InsuranceEmployee Assistance ProgramHealth InsurancePaid Time OffParental LeaveProfessional Development AssistanceTuition ReimbursementVision InsuranceSchedule:Monday to FridayExperience:R, SQL, and/or Python: 3 years (Required)statistical modeling and experimental design: 3 years (Required)data science lifecycle: 3 years (Required)healthcare organization: 3 years (Required)Education:Master's (Required)Location:Chicago, IL 60654 (Required)Work Location:One locationBenefit Conditions:Waiting period may applyWork Remotely:No"
656,p_8e791848171c1305,Data Scientist - Advisor,"Pomona, CA 91767",Southern California Edison,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=8e791848171c1305&fccid=699f2e990e95e8eb&vjs=3,"Job Description

Join the Clean Energy Revolution
Become a Data Scientist Advisor at Southern California Edison (SCE) and build a better tomorrow. In this job, you’ll be responsible for developing the modeling of complex analytical problems, discovering insights, and identifying opportunities using statistical, algorithmic, mining, and visualization techniques. In addition to advanced analytical skills, the advisor will be responsible for developing business requirements and coordinating with groups in and outside of the Transmission and Distribution group. You will be responsible for developing, presenting, and communicating results. As a Data Scientist Advisor, your work will help power our planet, reduce carbon emissions and create cleaner air for everyone. Are you ready to take on the challenge to help us build the future?

A day in the life - Get ready to think big, work smart and shine bright!
Generate advanced analytical approaches using predictive modeling, optimization, and simulation.
Apply statistical and pattern recognition techniques to perform description, prediction, and optimization.
Generate business insights.
Ability to provide solutions to loosely defined business problems by leveraging pattern detection over potentially large datasets.
Utilize a combination of business understanding, strong analytical and problem-solving skills, and programming/modeling knowledge to quickly cycle hypotheses through the discovery phase of the project. Excellent written and verbal communication skills to present the findings in a clear, structured manner are required.

Qualifications

The Essentials
Bachelors in a quantitative discipline such as Statistics, Mathematics, Engineering, Computer Science, or information sciences such as business analytics or informatics.
Three or more years of experience in Predictive Modeling or Machine Learning or Statistical Modeling or Data Mining.
Proficient with R or Python.
The Preferred
MS or Ph.D. in a quantitative discipline such as Statistics, Mathematics, Physics, Economics, Engineering, Computer Science, or Information Sciences.
Certification in Data Science or Predictive Analytics.
Data integration knowledge and skills.
Experience with Machine Learning.
You should know …
Visit our Candidate Resource page to get meaningful information related to benefits, perks, resources, testing information, and hiring process, and more!
Relocation does not apply to this position.
Testing

This position requires testing and applicants who are identified to continue through the selection process will be invited to test via email. We invite you to visit our Candidate Resource page for further information and to access information guides. For information guides, please reference test #8203. Candidates who have previously passed this assessment, in some cases, may not need to retest again for this position.


About SCE

The people at SCE don't just keep the lights on. Our mission is so much bigger. We’re fueling the kind of innovation that’s changing an entire industry, and quite possibly the planet. Join us and create a future with cleaner energy, while providing our customers with the safety and reliability they demand. At SCE, you’ll have a chance to grow personally and professionally, making a real impact in Southern California and around the world.
At SCE, we celebrate our differences. We are a proud Equal Opportunity Employer and will not discriminate based on race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status or any other protected status.

We are committed to ensuring that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodations at (833) 343-0727.

#L1-EA1"
657,p_d15f778dedd67f1b,Data Scientist,"Washington, DC 20006 (Downtown area)",FARMER MAC,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=d15f778dedd67f1b&fccid=c52b9d2789988019&vjs=3,"Farmer Mac is looking for a Data Scientist with experience in data mining, analytics, statistical programming, quantitative modeling, algorithm building, and model implementation to fill a dynamic role in the Research department. The daily function of the Data Scientist is to translate raw, unstructured industry and internal portfolio data into meaningful insights and predictions that support business decisions to fuel growth and mission fulfillment.
Position Summary

This role will develop data models, algorithms, predictive analytics, reports, business intelligence objects, and visualizations to support business initiatives; provide routine maintenance and lifecycle management on existing models and BI objects; develop new tools to improve predictive analytics for across business lines; work with the IT and Operations teams to improve the accuracy and flow of company data; and thoroughly validate model and process changes. The Data Scientist will contribute to and maintain critical business models with exposure to an array of company departments, thus the position will have a high degree of visibility and responsibility.

Suitable candidates must be detail oriented and able to balance competing priorities with deadlines. Equally important is the ability to work with minimal supervision while bringing innovative ideas to improve the operations of the company. The ideal candidate believes in constant improvement and often seeks new skills and techniques to improve on her or his capabilities.

With Whom You Will Work

The position will report to the Chief Economist and Head of Strategy, Research, and Analytics and interface with many departments, providing a research and problem-solving function focused on improving processes and business opportunities. The Data Scientist will work closely with the Data, Business Development, Risk, FP&A, and IT departments to create and produce content in conjunction with business line needs. This role is moderately visible to senior management, and the departmental work products are often presented in company committee meetings as well as to the board of directors.

Where and When You Will Work


Work is to be conducted at Farmer Mac’s headquarters at 1999 K Street NW, Washington, DC. Business hours are Monday through Friday 8:30 am to 5:30 pm Eastern Time. Work outside of these times may be required for planned and unplanned activities for the purposes of completion of a time-sensitive project or attendance at off-site meetings or events.

Major Responsibilities
Develop, maintain, and validate analytical tools, models, and datasets used for monitoring and assessing market opportunities for Farmer Mac’s Agricultural Finance and Rural Infrastructure business lines (e.g., market activity cluster analysis, marketing spend effectiveness monitoring, interest rate market forecasting);
Maintain and enhance deployed quantitative and predictive models (e.g., credit-loss prediction models, binary prepayment models, etc.);
Develop custom data models and algorithms using a wide range of enterprise and industry data (e.g., lending workflow algorithms, geospatial regression analysis, customer and loan behavior anomaly detection, etc.);
Interpret data, analyze results using statistical techniques, and providing ongoing reporting;
Identify, analyze, and interpret trends or patterns in complex data sets; and
Participate in and help guide the enterprise data governance framework.

Desired Skills & Qualifications
Some working experience as a Data Scientist or Data Analyst;
Knowledge of or experience building data models, statistical modeling, data mining, and segmentation techniques;
Knowledge of and experience with reporting packages (PowerBI, Excel, Business Objects, SQL Reporting Studio, etc.), databases (Microsoft SQL, Oracle, etc), programming (SAS, R, Python, etc.);
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks
Strong analytical skills, including the ability to collect, organize, evaluate, and disseminate significant amounts of information with attention to detail and accuracy;
High proficiency or expertise in primary MS Office applications (Excel, Word, PowerPoint, Access); and
Self-starter with good communication and critical thinking skills.
Education and Experience
2+ years of professional data analysis, research, and reporting experience, preferably with exposure to finance, mortgages, or fixed income analysis;
Bachelor’s degree in economics, mathematics, statistics, engineering, finance, computer science, or business;
Advanced degrees in data science, statistical modeling, or economics will be considered as work experience;
Knowledge of or experience with R, Python, and Microsoft PowerBI preferred."
658,p_5defe394cfa3b0ff,Staff Data Scientist - CGM Analytics,"San Diego, CA",Dexcom,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=5defe394cfa3b0ff&fccid=57e4f1a84f2d849b&vjs=3,"You will be part of the team that supports enhanced Continuous Glucose Monitoring (CGM) design using analytics on large cloud datasets. You will analyze large datasets of CGM time series data and report on system performance in our users. Your contributions will drive continuous improvement in current CGM systems and drive design of nextgeneration CGM systems. You will leverage large datasets to model the complex relationships between manufacturing and performance of the system invivo. Additionally, you will create periodic reports, create dashboards, and make presentations to a large crossfunctional audience. Work as a member of a R&D technology development team and collaborate and communicate with other departments including firmware/hardware, sensor/membrane, and mechanical engineering to help facilitate improved designs. Your contributions will aid in Dexcom's mission to 'empower people to take control of diabetes'. Functional Description: Technical Individual Contributor Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse ""big data"" sources to generate actionable insights and solutions for client services and product enhancement. Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis and experiments to product, service, and business managers. * Contribute to research in CGM system to respond to customers and market needs Apply data mining and machine learning techniques to extract valuable information and patterns from user field data Use techniques from signal processing, time series, statistical analysis and machine learning to develop models that relate sensor manufacturing to invivo performance Support adhoc requests by running analyses and present results to stakeholders Collaborate crossfunctionality to capture design details relevant to data interpretation and analysis Create and maintain documentation of work processes Recognize and adopt best practices in reporting and analysis: data integrity, test design, analysis, validation, and documentation Perform other related duties and assignments as required Comply with all company processes and policies Basic Qualifications: Bachelor's degree in technical discipline with a minimum of 812 years of related experience or a Master's degree and 57 years of related experience or a PhD and 24 years or related experience. Sound knowledge of statistical analysis, time series, signal processing, and data mining techniques Strong knowledge of statistical programming languages in MATLAB or Python Strong knowledge of SQL Knowledge and direct experience handling large datasets Excellent communication (verbal and written) and interpersonal skills with an ability to effectively communicate with both business and technical teams Perform other related duties and assignments as required Direct experience with BigQuery platform Knowledge and direct experience using business intelligence reporting tools such as Tableau Possesses advanced knowledge of technical principles and theories. Recommends solutions in support of functional objectives tied to overall company objectives and strategies. Demonstrates significant technical expertise, collaboration with others and independent thought. Anticipates potential complex problems requiring an indepth evaluation. Demonstrates strategic thinking and commercial/industry understanding in functional projects. Exercises judgment in selecting methods, techniques and evaluation criteria for obtaining results. Determines methods and procedures on new assignments and may coordinate activities of other colleagues. 0 24%"
659,p_d15b8d2919e8b0d7,Data Scientist,"Wilmington, DE 19810",PayPal,"$145,000 - $225,000 a year",https://www.indeed.com/rc/clk?jk=d15b8d2919e8b0d7&fccid=978d9fd9799d55a8&vjs=3,"Job Description Summary:
PayPal's Credit Organization is responsible for managing the risk throughout the lifecycle of PayPal's credit products. This is an exciting organization where the contributions by the team members can really help PayPal's bottom line and create experiences that our customers love.
Job Description:
The PayPal Business Financing Solutions team is looking for a high-performing professional to:
Conceive, design & monitor credit risk management strategies to improve business profitability in the areas of underwriting, credit line management, universe expansion and alternative data evaluation for Global Business Lending.
Analyze customer level information to determine the effectiveness of credit policies and recommend necessary changes to improve profitability.
Innovative use of data and processes to improve risk management strategies and the customer experience.
Analyze portfolio trends to deliver strategic business insight from internal and external data.
Communicate concise and actionable business strategies from vast amounts of data for Sr. Management.
Qualifications:Bachelor’s degree or higher in a quantitative field such as Decision Science, Data Science, Mathematics, Statistics, Computer Science, Operations Research, Engineering, Finance, or Economics.5+ years of experience in Financial Services, specifically within Credit Risk Management, Small Business, Commercial, or Consumer lending.5+ years of experience solving business problems leveraging data and analytics.5+ years of experience using SQL, SAS, R, Python, Xeno, MatLab, or similar data-mining and analytics applications.Capable of completing descriptive, diagnostic, exploratory, predictive, and prescriptive analytical exercises.Proven ability to give meaning, insight, and purpose to information to drive business decisions.Capable of managing change through typical strategy development lifecycle stages such as Ideation, Solutioning, Execution, and Go-To Market.Proficient in Excel, Word, and PowerPoint.Excellent communication and presentation skills, problem-solving, time-management, collaboration, and interpersonal skills.Proven ability to simply explain complex information to both technical and non-technical audiences.Ability to work autonomously as well as in a team setting.Demonstrated ability to influence critical business outcomes in a matrix based, global environment.Aptitude and willingness to roll-up the sleeves and get involved in the details.Highly curious with the desire to go deep beneath the surface to solve problems.Must have good business judgment with demonstrated ability to think creatively and strategically.
Job_Description_Summary: PayPal's Credit Organization is responsible for managing the risk throughout the lifecycle of PayPal's credit products. This is an exciting organization where the contributions by the team members can really help PayPal's bottom line and create experiences that our customers love.
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
660,p_cbcc9faf3b2955d2,Junior Statistical Programmer,"Little Falls, NJ",Everest Clinical Research,"$145,000 - $225,000 a year",https://www.indeed.com/company/Everest-Clinical-Research/jobs/Junior-Statistical-Programmer-cbcc9faf3b2955d2?fccid=e55512c31a1644e1&vjs=3,"Job DescriptionEverest Clinical Research (""Everest"") is a full-service contract research organization (CRO) providing a broad range of expertise-based clinical research services to worldwide pharmaceutical, biotechnology, and medical device industries. We serve some of the best-known companies and work with many of the most advanced drugs, biologics, and medical devices in development today.Everest has been an independent CRO since 2004 with a strong foundation as a statistical and data management center of excellence. Building on this foundation, Everest has successfully developed and established itself as a full-service CRO. Everest’s headquarters are located in Markham (Greater Toronto Area), Ontario, Canada with additional sites in Little Falls (Greater New York City Area), New Jersey, USA, and Shanghai (Pudong Zhangjiang New District), China.Everest is known in the industry for its high quality deliverables, superior customer service, and flexibility in meeting clients’ needs. A dynamic organization with an entrepreneurial origin, Everest continues to experience exceptional growth and great success.Quality is our backbone, customer-focus is our tradition, flexibility is our strength...that’s us…that’s Everest.To drive continued success in this exciting clinical research field, we are seeking committed, skilled, and customer-focused individuals to join our winning team as Junior Statistical Programmers in our Little Falls, New Jersey (on-site) location.Key Accountabilities: This position is expected to perform entry level statistical programming tasks with opportunities for training and development.Highly driven, team-oriented, and quality-focused individuals have the potential to advance to levels of increasing responsibility and visibility and to receive highly competitive compensation. Tasks are performed in a timely, accurate, and efficient manner to ensure quality and productivity. Tasks may include, but are not limited, to the following:Perform data conversion between datasets with two different formats according to conversion requirements/specifications, e.g. converting from Excel data records to SAS datasets, non-CDISC compliant datasets to CDISC compliant datasets.Assist in developing SDTM data mapping specifications.Program SDTM and ADaM datasets according to approved dataset specifications.Generate complete and accurate statistical tables, listings, and graphics (TLGs) in accordance with Statistical Analysis Plan (SAP) and well-defined formats.Develop and test SAS programming codes for clinical trial database logical checks and data reports for ongoing data review.Perform SDTM CRF annotation (aCRF) or QC activities on aCRFs generated by others.Document data and programming information in accordance with SOPs and/or clinical trial sponsor’s specific requirements.Archive clinical trial data (raw data, SDTM, and ADaM datasets) and programming documentation in accordance with SOPs and/or clinical trial sponsor’s specific requirements.Qualifications and Experience: A Master’s degree in Statistics, Biostatistics, Bioinformatics, Computer Sciences, and Mathematics, or other relevant fields is required with at least one year experience of using SAS.SAS certified Base, Advanced, and Clinical Trials Programmers are highly preferred.A College English Test (CET) 6 certificate is highly preferred for Shanghai applicants.Everest Clinical Research Opportunities: To find out more about Everest Clinical Research and to review other opportunities, please visit our website at www.ecrscorp.comWe thank all interested applicants, however, only those selected for an interview will be contacted.Everest is committed to upholding the principles of dignity, independence, integration, and equal opportunity. We welcome and encourage applications from people with disabilities, and upon request we will provide accommodations for candidates participating in any part of our recruitment and selection process.Job Type: Full-timeBenefits:Dental InsuranceEmployee Assistance ProgramFlexible ScheduleHealth InsuranceLife InsurancePaid Time OffParental LeaveProfessional Development AssistanceVision InsuranceSchedule:Monday to FridayExperience:relevant: 3 years (Preferred)Education:Master's (Required)Work authorization:United States (Required)"
